Timestamp,time,BME_Temp,BME_Humidity,BME_VOC_Ohm,MQ3_Bottom_Analog,MQ3_Bottom_PPM,MQ3_Top_Analog,MQ3_Top_PPM,Time_to_Spoilage_Minutes,Time_from_Start_Minutes
2025-06-17 04:31:06,65850,27.49680555555555,79.14641666666667,3.7380277777777775,824.9694444444444,2.7050738621542116,1004.3055555555557,3.3139702385820695,3215,812
2025-06-17 04:32:06,125850,27.49544444444444,79.14341666666667,3.7390833333333338,825.8055555555555,2.714934667838433,1005.7805555555556,3.3325076240146054,3214,813
2025-06-17 04:35:06,305850,27.49375,79.1403611111111,3.739444444444445,829.4194444444445,2.7578836467388035,1009.8611111111112,3.384235878786409,3211,816
2025-06-17 04:37:06,425850,27.49161111111111,79.13725,3.739138888888889,836.6527777777778,2.8454652854384728,1017.6138888888888,3.484338087612278,3209,818
2025-06-17 04:38:06,485850,27.487416666666665,79.13411111111111,3.7351666666666663,836.6527777777778,2.8454652854384728,1017.6138888888888,3.484338087612278,3208,819
2025-06-17 04:40:06,605850,27.48397222222222,79.13108333333334,3.733638888888889,829.1527777777778,2.754696191376493,1009.4111111111112,3.3784991201942685,3206,821
2025-06-17 04:41:06,665850,27.48072222222222,79.12802777777777,3.7324722222222224,829.9722222222222,2.7645002863950277,1010.8305555555556,3.396621951640772,3205,822
2025-06-17 04:43:06,785850,27.47772222222222,79.12488888888889,3.731611111111112,827.825,2.738868748252955,1008.8444444444444,3.371286443866916,3203,824
2025-06-17 04:44:06,845850,27.474777777777778,79.12161111111112,3.7307777777777775,832.9638888888888,2.800528652085825,1014.5277777777778,3.444202640136509,3202,825
2025-06-17 04:45:06,905850,27.47188888888889,79.11836111111111,3.7300277777777775,832.8694444444444,2.7993856046818766,1014.1583333333332,3.439423594106413,3201,826
2025-06-17 04:47:14,126446,27.469083333333337,79.1151111111111,3.729361111111111,838.1055555555556,2.8633187227948427,1019.3972222222222,3.5077059330071867,3198,828
2025-06-17 04:48:14,186446,27.46633333333333,79.11183333333332,3.728694444444444,836.5166666666667,2.843797131103209,1018.3361111111112,3.493786181829372,3197,829
2025-06-17 04:50:14,306446,27.465416666666663,79.10875,3.7314166666666666,836.5166666666667,2.843797131103209,1017.8777777777776,3.4877878298719565,3195,831
2025-06-17 04:51:14,366446,27.46263888888889,79.10566666666666,3.73075,829.125,2.7543643327561838,1008.8166666666668,3.370933207459969,3194,832
2025-06-17 04:52:14,426446,27.46008333333333,79.10280555555556,3.730472222222222,837.3166666666667,2.853612931418392,1017.5805555555556,3.4839025309243357,3193,833
2025-06-17 04:55:14,606446,27.45730555555556,79.10025,3.7297777777777776,838.9361111111111,2.8735654513659203,1019.3,3.50642866260732,3190,836
2025-06-17 04:58:14,786446,27.45447222222222,79.09777777777778,3.729,834.3,2.816739116908751,1014.2527777777776,3.4406447848853685,3187,839
2025-06-17 04:59:14,846446,27.451666666666668,79.0953611111111,3.72825,834.9583333333334,2.82475372172772,1015.5416666666666,3.457346192816794,3186,840
2025-06-17 05:00:14,906446,27.448888888888884,79.09308333333334,3.7275,837.8472222222222,2.8601375362088324,1018.0472222222222,3.4900044120839464,3185,841
2025-06-17 05:01:22,66458,27.44613888888889,79.09077777777777,3.7267777777777775,835.9833333333333,2.8372681680303957,1016.725,3.4727385966186595,3184,843
2025-06-17 05:02:22,126458,27.44344444444444,79.0885,3.726055555555556,827.9694444444444,2.7405870605311717,1008.1333333333332,3.3622531792369417,3183,844
2025-06-17 05:03:22,186458,27.44077777777778,79.08627777777778,3.725333333333334,827.9694444444444,2.7405870605311717,1008.2472222222224,3.363698571714244,3182,845
2025-06-17 05:04:22,246458,27.438138888888894,79.08411111111111,3.7245555555555554,827.9694444444444,2.7405870605311717,1008.0722222222222,3.3614778135391767,3181,846
2025-06-17 05:05:22,306458,27.4355,79.08183333333334,3.723833333333333,826.4472222222222,2.722521551444336,1005.8305555555556,3.333137501338504,3180,847
2025-06-17 05:06:22,366458,27.43488888888889,79.07963888888888,3.726444444444444,826.4472222222222,2.722521551444336,1005.1194444444444,3.324188447830248,3179,848
2025-06-17 05:09:22,546458,27.431916666666663,79.0771388888889,3.723833333333333,825.9083333333333,2.716148755365022,1004.0944444444444,3.311324004994418,3176,851
2025-06-17 05:10:22,606458,27.42941666666667,79.07452777777777,3.7230555555555553,832.4388888888889,2.794179340941805,1010.4805555555556,3.39214589101824,3175,852
2025-06-17 05:12:22,726458,27.427111111111117,79.07177777777778,3.722527777777778,831.8638888888889,2.787238438225641,1009.6805555555557,3.3819331303901428,3173,854
2025-06-17 05:13:22,786458,27.42475,79.06894444444444,3.721888888888889,833.5666666666667,2.807832708634256,1011.6361111111112,3.4069424781737863,3172,855
2025-06-17 05:14:22,846458,27.422444444444444,79.06608333333332,3.721305555555556,833.0027777777777,2.8009994262500584,1010.3138888888888,3.3900161413175622,3171,856
2025-06-17 05:15:22,906458,27.42008333333333,79.06319444444445,3.7206944444444447,832.3805555555556,2.793474567279007,1009.6305555555556,3.3812956743417866,3170,857
2025-06-17 05:16:29,65634,27.417555555555555,79.06030555555556,3.7199722222222222,826.7,2.7255149301909065,1003.0805555555556,3.2986393177261553,3169,858
2025-06-17 05:18:29,185634,27.414972222222225,79.05727777777778,3.719277777777778,827.4138888888889,2.733982838631909,1004.0083333333332,3.310245119291392,3167,860
2025-06-17 05:19:29,245634,27.412361111111107,79.05422222222222,3.718527777777777,835.4972222222223,2.8313276591939585,1012.0972222222222,3.4128617031966995,3166,861
2025-06-17 05:21:29,365634,27.41111111111111,79.05130555555554,3.7195277777777775,836.3083333333333,2.841245337149046,1013.4805555555556,3.430670228590695,3164,863
2025-06-17 05:22:29,425634,27.40952777777778,79.04833333333333,3.7198611111111113,831.9944444444444,2.7888131908404494,1008.7222222222222,3.3697324315437647,3163,864
2025-06-17 05:23:29,485634,27.40730555555556,79.04580555555555,3.7199166666666663,832.6611111111112,2.7968654849797585,1009.9833333333332,3.385795394858202,3162,865
2025-06-17 05:24:29,545634,27.404,79.04299999999999,3.719111111111111,837.1333333333333,2.851361105212505,1014.8,3.4477275430053576,3161,866
2025-06-17 05:25:29,605634,27.400805555555557,79.04038888888888,3.7183888888888887,846.75,2.971400855021608,1025.2944444444445,3.585902847051106,3160,867
2025-06-17 05:26:29,665634,27.397722222222225,79.03791666666666,3.71775,845.95,2.961264319104332,1023.7638888888888,3.565470831737191,3159,868
2025-06-17 05:27:29,725634,27.394722222222224,79.03547222222223,3.717111111111112,853.3027777777778,3.0554726969464356,1031.588888888889,3.670949856226377,3158,869
2025-06-17 05:28:29,785634,27.39183333333333,79.03325,3.7165,847.2527777777777,2.9777854976134934,1025.45,3.5879848238237013,3157,870
2025-06-17 05:30:29,905634,27.389055555555554,79.03133333333334,3.7158611111111113,847.4722222222222,2.9805755839901344,1025.5777777777778,3.5896957658318094,3155,872
2025-06-17 05:31:37,65657,27.386333333333333,79.0295,3.7151944444444447,856.6361111111111,3.098960087731079,1034.9944444444443,3.7176546246841213,3154,873
2025-06-17 05:33:37,185657,27.38372222222222,79.02786111111112,3.714472222222222,860.45,3.1493206868068184,1040.0555555555557,3.787971952660854,3152,875
2025-06-17 05:34:37,245657,27.38094444444444,79.026,3.712861111111111,859.4583333333334,3.1361638588115954,1038.9277777777777,3.772208415814824,3151,876
2025-06-17 05:37:37,425657,27.378777777777778,79.02425,3.712277777777778,859.7694444444444,3.1402867616141292,1039.022222222222,3.773526426737027,3148,879
2025-06-17 05:38:37,485657,27.376444444444445,79.02247222222222,3.711333333333333,859.1027777777778,3.131457258256516,1037.7388888888888,3.7556495646751262,3147,880
2025-06-17 05:39:37,545657,27.374166666666667,79.02061111111112,3.710361111111111,868.6583333333333,3.2599244125361233,1047.8222222222223,3.898020307846109,3146,881
2025-06-17 05:41:37,665657,27.371972222222222,79.01880555555556,3.7094166666666655,876.2,3.3642609624249054,1056.1777777777777,4.01936200727826,3144,883
2025-06-17 05:42:37,725657,27.36986111111111,79.01697222222222,3.708472222222222,867.7027777777778,3.2468914768513373,1046.9416666666666,3.885411762709699,3143,884
2025-06-17 05:44:37,845657,27.367833333333333,79.01511111111111,3.707555555555556,874.7861111111112,3.3444995775122863,1054.375,3.9929196816089902,3141,886
2025-06-17 05:45:37,905657,27.365916666666667,79.01322222222221,3.706611111111112,874.2277777777778,3.336721600608065,1052.2444444444443,3.961856159856238,3140,887
2025-06-17 05:48:44,185846,27.36411111111111,79.01133333333334,3.705666666666666,874.2277777777778,3.336721600608065,1052.477777777778,3.9652483422711993,3137,890
2025-06-17 05:50:44,305846,27.364444444444448,79.00958333333332,3.707972222222222,872.6083333333333,3.3142434345995953,1050.3277777777778,3.934082891920819,3135,892
2025-06-17 05:51:44,365846,27.36433333333333,79.00769444444444,3.708722222222223,872.3333333333334,3.310438449498683,1049.3805555555557,3.920417062687018,3134,893
2025-06-17 05:52:44,425846,27.362,79.00547222222221,3.705083333333334,873.0472222222222,3.3203232835066454,1050.1305555555557,3.931234259316933,3133,894
2025-06-17 05:53:44,485846,27.359916666666667,79.00319444444445,3.7029166666666655,873.0472222222222,3.3203232835066454,1049.7472222222225,3.9257023788023577,3132,895
2025-06-17 05:55:44,605846,27.35802777777777,79.00091666666667,3.701277777777778,871.3,3.296172148064559,1047.1972222222223,3.889067534784779,3130,897
2025-06-17 05:56:44,665846,27.356472222222223,78.99849999999999,3.7001388888888886,862.95,3.1826847145305246,1037.9916666666666,3.7591652066327277,3129,898
2025-06-17 05:59:44,845846,27.355194444444447,78.99602777777778,3.69925,862.2027777777778,3.1726831634338426,1037.2027777777778,3.748202322460433,3126,901
2025-06-17 06:02:52,125845,27.35391666666667,78.99330555555555,3.698333333333333,870.2638888888889,3.2819169033484927,1043.5027777777775,3.836494360828915,3123,904
2025-06-17 06:04:52,245845,27.352722222222223,78.99041666666666,3.6974444444444448,879.3861111111111,3.4091348108904453,1053.3333333333333,3.9777069911309546,3121,906
2025-06-17 06:05:52,305845,27.34966666666667,78.98722222222221,3.6929444444444446,872.4083333333333,3.3114758259885133,1045.888888888889,3.8703816187117215,3120,907
2025-06-17 06:06:52,365845,27.34705555555556,78.98394444444445,3.6902222222222223,874.5833333333334,3.341673064134433,1048.2083333333333,3.9035596725892074,3119,908
2025-06-17 06:08:52,485845,27.34475,78.98075,3.688222222222222,866.8388888888888,3.2351446621164137,1040.2333333333331,3.790461816749948,3117,910
2025-06-17 06:09:52,545845,27.344999999999995,78.97780555555555,3.6902777777777778,875.3361111111111,3.352175645137007,1048.6583333333333,3.9100238643402663,3116,911
2025-06-17 06:10:52,605845,27.34488888888889,78.97494444444445,3.690805555555556,874.7166666666667,3.343531378144417,1047.3333333333333,3.8910157952111804,3115,912
2025-06-17 06:11:52,665845,27.344583333333333,78.9721111111111,3.690722222222222,874.7166666666667,3.343531378144417,1047.3472222222222,3.8912146428169887,3114,913
2025-06-17 06:13:52,785845,27.343833333333336,78.9695,3.690055555555556,875.0722222222222,3.3484909257623876,1047.838888888889,3.8982592823390934,3112,915
2025-06-17 06:17:59,125848,27.343,78.96700000000001,3.689305555555556,867.1694444444445,3.239635406378886,1039.352777777778,3.7781424691400267,3108,919
2025-06-17 06:18:59,185848,27.342,78.96455555555556,3.688444444444445,867.1694444444445,3.239635406378886,1039.3333333333333,3.777870807827023,3107,920
2025-06-17 06:19:59,245848,27.340972222222224,78.96202777777778,3.687527777777778,873.0861111111111,3.320862434313388,1044.9555555555555,3.8570971006229913,3106,921
2025-06-17 06:21:59,365848,27.33802777777778,78.95936111111112,3.683,880.6416666666667,3.4269494425211335,1052.397222222222,3.964076959143548,3104,923
2025-06-17 06:22:59,425848,27.335527777777774,78.95686111111111,3.680250000000001,880.6861111111111,3.427581413009027,1052.4055555555556,3.9641981233790133,3103,924
